...1,election,state,year,pollName,endDate,numberOfRespondents,democratic,republican,electionDate,startDate,someoneElse,undecided,refuseToAnswer,populationType,Mode,check,finalTwoPartyVSDemocratic,finalTwoPartyVSRepublican
3889,Sen,MI,2006,Strategic Vision,2006-03-12,187,48,37,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3890,Sen,MI,2006,Rasmussen,2006-02-09,600,54,33,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3891,Sen,MI,2006,Strategic Vision,2006-01-29,187,49,36,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3892,Sen,MI,2006,Rasmussen,2006-01-15,600,56,31,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3893,Sen,MI,2006,Strategic Vision,2005-12-18,187,47,35,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3894,Sen,MI,2006,EPIC / MRA,2005-11-28,699,56,36,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3895,Sen,MI,2006,Rasmussen,2005-11-28,600,49,33,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3896,Sen,MI,2006,Strategic Vision,2005-11-20,187,45,34,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3897,Sen,MI,2006,Strategic Vision (R),2006-11-04,187,50,44,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3898,Sen,MI,2006,Detroit Free Press,2006-11-02,631,53,34,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3899,Sen,MI,2006,Detroit News,2006-11-02,699,51,38,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3900,Sen,MI,2006,Mason-Dixon,2006-11-02,724,53,37,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3901,Sen,MI,2006,Detroit News,2006-11-01,699,51,38,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3902,Sen,MI,2006,Strategic Vision (R),2006-10-31,187,49,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3903,Sen,MI,2006,Detroit News,2006-10-30,699,52,38,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3904,Sen,MI,2006,Detroit News,2006-10-25,699,50,38,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3905,Sen,MI,2006,Lake Research (D),2006-10-23,699,53,35,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3906,Sen,MI,2006,Strategic Vision (R),2006-10-23,187,49,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3907,Sen,MI,2006,Zogby Interactive*,2006-10-16,149,48,44,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3908,Sen,MI,2006,Detroit Free Press,2006-10-11,742,48,35,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3909,Sen,MI,2006,Rasmussen,2006-10-04,600,57,40,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3910,Sen,MI,2006,Detroit News,2006-10-04,699,48,35,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3911,Sen,MI,2006,Marketing Res. Grp.,2006-09-19,699,52,30,2006-11-07,NA,NA,NA,NA,RV,NA,NA,57.97086686,42.02913314
3912,Sen,MI,2006,Strategic Vision (R),2006-09-17,187,51,44,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3913,Sen,MI,2006,Detroit News,2006-09-12,707,53,34,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3914,Sen,MI,2006,Detroit Free Press,2006-08-30,898,50,37,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3915,Sen,MI,2006,Strategic Vision (R),2006-08-27,187,49,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3916,Sen,MI,2006,Detroit News,2006-08-22,699,51,38,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3917,Sen,MI,2006,Zogby Interactive*,2006-08-21,38,49,45,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3918,Sen,MI,2006,Detroit News,2006-08-14,699,54,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3919,Sen,MI,2006,SurveyUSA,2006-08-07,827,48,41,2006-11-07,NA,NA,NA,NA,RV,NA,NA,57.97086686,42.02913314
3920,Sen,MI,2006,Strategic Vision (R),2006-07-23,187,52,36,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3921,Sen,MI,2006,Detroit Free Press,2006-07-12,731,49,29,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3922,Sen,MI,2006,Strategic Vision (R),2006-05-21,187,48,36,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3923,Sen,MI,2006,Mitchell Research,2006-05-09,699,55,28,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3924,Sen,MI,2006,Detroit News,2006-05-08,699,50,35,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3925,Sen,MI,2006,Strategic Vision (R),2006-04-19,187,48,38,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3926,Sen,MI,2006,Strategic Vision (R),2006-03-20,600,51,37,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3927,Sen,MI,2006,Strategic Vision (R),2006-03-12,187,48,37,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3928,Sen,MI,2006,Detroit News,2006-03-08,699,54,36,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3929,Sen,MI,2006,Strategic Vision (R),2006-01-29,187,49,36,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3930,Sen,MI,2006,Strategic Vision (R),2006-01-18,187,47,35,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3931,Sen,MI,2006,Rasmussen,2005-11-29,600,49,33,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3932,Sen,MI,2006,Detroit News,2005-11-23,699,56,36,2006-11-07,NA,NA,NA,NA,LV,NA,NA,57.97086686,42.02913314
3933,Sen,MN,2006,Minneapolis Star Tribune,2006-11-06,51,55,34,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3934,Sen,MN,2006,Polimetrix,2006-11-05,601,57,39,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3935,Sen,MN,2006,SurveyUSA,2006-11-05,809,56,40,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3936,Sen,MN,2006,Minneapolis Star Tribune,2006-11-03,51,54,34,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3937,Sen,MN,2006,Rasmussen,2006-11-01,600,54,40,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3938,Sen,MN,2006,Mason-Dixon,2006-10-30,724,50,40,2006-11-07,NA,NA,NA,NA,RV,NA,NA,60.47916667,39.52083333
3939,Sen,MN,2006,Humphrey Institute,2006-10-28,762,55,33,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3940,Sen,MN,2006,St. Cloud State University,2006-10-26,604,57,32,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3941,Sen,MN,2006,Rasmussen,2006-10-25,600,53,39,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3942,Sen,MN,2006,SurveyUSA,2006-10-23,705,55,39,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3943,Sen,MN,2006,Minneapolis Star Tribune,2006-10-11,913,55,34,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3944,Sen,MN,2006,Rasmussen,2006-10-05,600,56,40,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3945,Sen,MN,2006,SurveyUSA,2006-09-27,715,51,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3946,Sen,MN,2006,McLaughlin & Associates,2006-09-25,699,49,41,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3947,Sen,MN,2006,Mason-Dixon,2006-09-20,724,52,37,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3948,Sen,MN,2006,Humphrey Institute,2006-09-18,49,52,36,2006-11-07,NA,NA,NA,NA,RV,NA,NA,60.47916667,39.52083333
3949,Sen,MN,2006,Minneapolis Star Tribune,2006-09-15,915,56,32,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3950,Sen,MN,2006,Gallup,2006-08-27,740,50,40,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3951,Sen,MN,2006,Zogby/WSJ,2006-08-21,723,49.9,42.3,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3952,Sen,MN,2006,The Tarrance Group,2006-08-17,799,49,39,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3953,Sen,MN,2006,Rasmussen,2006-08-01,600,50,38,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3954,Sen,MN,2006,SurveyUSA,2006-07-23,715,47,42,2006-11-07,NA,NA,NA,NA,RV,NA,NA,60.47916667,39.52083333
3955,Sen,MN,2006,DSCC,2006-07-20,895,50,34,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3956,Sen,MN,2006,Minneapolis-St Paul Star Tribune Minnesota Poll,2006-07-11,908,50,31,2006-11-07,NA,NA,NA,NA,A,NA,NA,60.47916667,39.52083333
3957,Sen,MN,2006,Rasmussen,2006-06-26,600,47,44,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3958,Sen,MN,2006,Rasmussen,2006-04-27,600,45,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3959,Sen,MN,2006,Greenberg Quinlin Rosner Poll,2006-04-26,702,50,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3960,Sen,MN,2006,Rasmussen,2006-02-20,600,45,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3961,Sen,MN,2006,Rasmussen,2006-01-16,600,43,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3962,Sen,MN,2006,Rasmussen,2005-12-14,600,42,41,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3963,Sen,MN,2006,Star Tribune,2006-11-06,844,55,34,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3964,Sen,MN,2006,U. of Minnesota,2006-10-28,762,55,33,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3965,Sen,MN,2006,St. Cloud State U.,2006-10-27,595,56,31,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3966,Sen,MN,2006,Mason-Dixon,2006-10-27,724,50,40,2006-11-07,NA,NA,NA,NA,RV,NA,NA,60.47916667,39.52083333
3967,Sen,MN,2006,Rasmussen,2006-10-25,600,54,39,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3968,Sen,MN,2006,Zogby Interactive *,2006-10-16,834,50,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3969,Sen,MN,2006,Star Tribune,2006-10-11,913,55,34,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3970,Sen,MN,2006,Rasmussen,2006-10-04,600,57,40,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3971,Sen,MN,2006,Mason-Dixon,2006-09-20,724,52,37,2006-11-07,NA,NA,NA,NA,RV,NA,NA,60.47916667,39.52083333
3972,Sen,MN,2006,U. of Minnesota,2006-09-18,49,52,36,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3973,Sen,MN,2006,Star Tribune,2006-09-15,915,56,32,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3974,Sen,MN,2006,Rasmussen,2006-08-28,600,47,40,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3975,Sen,MN,2006,USA Today/Gallup,2006-08-27,885,50,40,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3976,Sen,MN,2006,"Bennett, Petts (D)",2006-07-20,895,48,30,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3977,Sen,MN,2006,Star Tribune,2006-07-11,908,50,31,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3978,Sen,MN,2006,Greenberg Quinlan (D),2006-04-26,702,50,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3979,Sen,MN,2006,Mellman Group (D),2006-02-17,699,40,38,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3980,Sen,MN,2006,Rasmussen,2006-02-14,600,45,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3981,Sen,MN,2006,Rasmussen,2005-12-14,600,48,41,2006-11-07,NA,NA,NA,NA,LV,NA,NA,60.47916667,39.52083333
3982,Sen,MO,2006,SurveyUSA,2006-11-06,888,50,44,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3983,Sen,MO,2006,OnPoint Polling and Research,2006-11-06,693,49,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3984,Sen,MO,2006,Rasmussen,2006-11-05,600,48,49,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3985,Sen,MO,2006,Polimetrix,2006-11-05,897,50,50,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3986,Sen,MO,2006,Gallup,2006-11-04,809,49,45,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3987,Sen,MO,2006,Mason-Dixon,2006-11-03,724,46,45,2006-11-07,NA,NA,NA,NA,RV,NA,NA,51.17143152,48.82856848
3988,Sen,MO,2006,Rasmussen,2006-11-02,600,49,48,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3989,Sen,MO,2006,Rasmussen,2006-10-30,600,48,47,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3990,Sen,MO,2006,SurveyUSA,2006-10-30,624,49,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3991,Sen,MO,2006,Zogby,2006-10-30,699,46,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3992,Sen,MO,2006,Opinion Research Corporation,2006-10-29,664,49,49,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3993,Sen,MO,2006,Research 2000,2006-10-26,895,47,47,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3994,Sen,MO,2006,Rasmussen,2006-10-25,600,48,50,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3995,Sen,MO,2006,SurveyUSA,2006-10-23,729,45,48,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3996,Sen,MO,2006,Los Angeles Times Poll,2006-10-23,692,45,48,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3997,Sen,MO,2006,Mason-Dixon,2006-10-19,724,46,43,2006-11-07,NA,NA,NA,NA,RV,NA,NA,51.17143152,48.82856848
3998,Sen,MO,2006,Rasmussen,2006-10-12,600,44,45,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
3999,Sen,MO,2006,SurveyUSA,2006-10-11,597,51,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4000,Sen,MO,2006,"Bennett, Petts & Blumenthal",2006-10-11,895,48,43,2006-11-07,NA,NA,NA,NA,RV,NA,NA,51.17143152,48.82856848
4001,Sen,MO,2006,Rasmussen,2006-10-02,600,47,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4002,Sen,MO,2006,Zogby,2006-10-02,699,39,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4003,Sen,MO,2006,Gallup,2006-10-01,676,48,45,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4004,Sen,MO,2006,Mason-Dixon,2006-09-27,724,43,43,2006-11-07,NA,NA,NA,NA,RV,NA,NA,51.17143152,48.82856848
4005,Sen,MO,2006,SurveyUSA,2006-09-13,573,48,47,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4006,Sen,MO,2006,Rasmussen,2006-09-11,600,45,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4007,Sen,MO,2006,Research 2000,2006-08-31,895,47,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4008,Sen,MO,2006,Gallup,2006-08-27,673,44,50,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4009,Sen,MO,2006,Zogby/WSJ,2006-08-21,926,45.2,49.7,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4010,Sen,MO,2006,Rasmussen,2006-08-15,600,44,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4011,Sen,MO,2006,SurveyUSA,2006-08-14,569,47,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4012,Sen,MO,2006,Rasmussen,2006-07-20,600,45,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4013,Sen,MO,2006,Rasmussen,2006-06-27,600,42,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4014,Sen,MO,2006,Research 2000,2006-06-22,895,49,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4015,Sen,MO,2006,Rasmussen,2006-05-08,600,40,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4016,Sen,MO,2006,Rasmussen,2006-04-04,600,42,41,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4017,Sen,MO,2006,Rasmussen,2006-03-06,600,43,40,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4018,Sen,MO,2006,Rasmussen,2006-02-08,600,41,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4019,Sen,MO,2006,Research 2000,2006-01-18,895,47,44,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4020,Sen,MO,2006,Rasmussen,2006-01-02,600,46,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4021,Sen,MO,2006,Rasmussen,2005-11-09,600,47,45,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4022,Sen,MO,2006,Rasmussen,2005-09-01,600,46,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4023,Sen,MO,2006,SurveyUSA,2006-11-05,757,51,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4024,Sen,MO,2006,USA Today/Gallup,2006-11-04,997,49,45,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4025,Sen,MO,2006,Mason-Dixon,2006-11-03,724,46,45,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4026,Sen,MO,2006,Reuters/Zogby,2006-10-31,699,46,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4027,Sen,MO,2006,CNN,2006-10-29,664,49,49,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4028,Sen,MO,2006,LA Times/Bloomberg,2006-10-23,692,45,48,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4029,Sen,MO,2006,Mason-Dixon,2006-10-19,724,46,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4030,Sen,MO,2006,Zogby Interactive *,2006-10-16,32,47,50,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4031,Sen,MO,2006,"Bennett, Petts (D)",2006-10-11,895,48,43,2006-11-07,NA,NA,NA,NA,RV,NA,NA,51.17143152,48.82856848
4032,Sen,MO,2006,Rasmussen,2006-10-03,600,47,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4033,Sen,MO,2006,Reuters/Zogby,2006-10-02,700,39,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4034,Sen,MO,2006,USA Today/Gallup,2006-10-01,676,48,45,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4035,Sen,MO,2006,Mason-Dixon,2006-09-27,724,43,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4036,Sen,MO,2006,Zogby Interactive*,2006-09-25,42,47,48,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4037,Sen,MO,2006,Rasmussen,2006-09-12,600,45,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4038,Sen,MO,2006,USA Today/Gallup,2006-08-27,673,44,50,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4039,Sen,MO,2006,Zogby Interactive*,2006-08-21,926,45,50,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4040,Sen,MO,2006,Harstad Strategic Res. (D),2005-04-14,701,43,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,51.17143152,48.82856848
4041,Sen,MT,2006,OnPoint Polling and Research,2006-11-06,701,49,44,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4042,Sen,MT,2006,Rasmussen,2006-11-04,600,50,48,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4043,Sen,MT,2006,Gallup,2006-11-03,831,50,41,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4044,Sen,MT,2006,Mason-Dixon,2006-11-02,724,47,47,2006-11-07,NA,NA,NA,NA,RV,NA,NA,50.44638276,49.55361724
4045,Sen,MT,2006,Rasmussen,2006-11-01,600,50,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4046,Sen,MT,2006,Zogby,2006-10-30,699,47,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4047,Sen,MT,2006,Rasmussen,2006-10-26,600,51,48,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4048,Sen,MT,2006,Harstad Strategic Research,2006-10-25,761,48,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4049,Sen,MT,2006,Mason-Dixon,2006-10-19,724,46,43,2006-11-07,NA,NA,NA,NA,RV,NA,NA,50.44638276,49.55361724
4050,Sen,MT,2006,Rasmussen,2006-10-18,600,49,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4051,Sen,MT,2006,Montana State University-Billings,2006-10-15,520,46,35,2006-11-07,NA,NA,NA,NA,RV,NA,NA,50.44638276,49.55361724
4052,Sen,MT,2006,Rasmussen,2006-10-12,600,50,44,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4053,Sen,MT,2006,Zogby,2006-10-02,699,46,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4054,Sen,MT,2006,Mason-Dixon,2006-09-28,724,47,40,2006-11-07,NA,NA,NA,NA,RV,NA,NA,50.44638276,49.55361724
4055,Sen,MT,2006,Rasmussen,2006-09-20,600,50,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4056,Sen,MT,2006,Rasmussen,2006-09-13,600,52,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4057,Sen,MT,2006,Gallup,2006-08-27,740,48,45,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4058,Sen,MT,2006,Rasmussen,2006-08-08,600,47,47,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4059,Sen,MT,2006,Rasmussen,2006-07-06,600,50,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4060,Sen,MT,2006,Lake Research,2006-06-26,187,43,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4061,Sen,MT,2006,Mason-Dixon,2006-05-24,724,45,42,2006-11-07,NA,NA,NA,NA,AV,NA,NA,50.44638276,49.55361724
4062,Sen,MT,2006,Rasmussen,2006-05-11,600,48,44,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4063,Sen,MT,2006,Ayres McHenry & Associates,2006-04-27,699,48,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4064,Sen,MT,2006,Rassmussen,2006-04-11,600,44,47,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4065,Sen,MT,2006,Rassmssen,2006-03-14,600,46,43,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4066,Sen,MT,2006,Rasmussen,2006-02-07,600,46,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4067,Sen,MT,2006,Rasmussen,2006-01-09,600,45,45,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4068,Sen,MT,2006,Mason-Dixon,2005-12-15,724,49,35,2006-11-07,NA,NA,NA,NA,AV,NA,NA,50.44638276,49.55361724
4069,Sen,MT,2006,Rasmussen,2005-09-08,600,51,38,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4070,Sen,MT,2006,Mason-Dixon,2005-05-25,724,50,26,2006-11-07,NA,NA,NA,NA,AV,NA,NA,50.44638276,49.55361724
4071,Sen,MT,2006,USA Today/Gallup,2006-11-04,960,50,41,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4072,Sen,MT,2006,Mason-Dixon,2006-11-02,724,47,47,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4073,Sen,MT,2006,Reuters/Zogby,2006-10-31,699,47,46,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
4074,Sen,MT,2006,Harstad Strategic Res. (D),2006-10-25,761,48,42,2006-11-07,NA,NA,NA,NA,LV,NA,NA,50.44638276,49.55361724
